temperature,altitude,pressure,zone_class
30.28,98.4,1000.61,Hot_Dry
23.98,800.0,945.0,Cool_Humid
21.22,549.4,948.07,Cool_Humid
20.22,220.8,993.52,Unstable
20.0,471.5,960.61,Cool_Humid
24.74,200.0,989.0,Cool_Humid
32.77,196.3,995.0,Hot_Dry
26.78,132.1,991.82,Unstable
30.42,121.0,984.58,Unstable
29.17,189.4,995.0,Hot_Dry
23.13,497.9,956.2,Cool_Humid
40.0,574.2,959.19,Unstable
21.98,173.5,967.63,Unstable
24.18,623.5,945.0,Cool_Humid
30.51,132.2,998.48,Hot_Dry
31.68,140.9,1000.82,Hot_Dry
20.61,490.8,956.5,Cool_Humid
21.19,594.9,945.0,Cool_Humid
30.95,235.1,995.0,Hot_Dry
20.0,800.0,945.0,Cool_Humid
26.0,394.4,966.1,Cool_Humid
34.94,283.7,995.0,Hot_Dry
40.0,295.1,958.02,Unstable
28.43,116.9,1000.53,Hot_Dry
20.0,728.0,945.0,Cool_Humid
24.62,573.7,946.6,Cool_Humid
29.71,167.4,997.35,Hot_Dry
35.0,224.1,995.0,Hot_Dry
32.49,220.0,995.0,Hot_Dry
25.51,429.6,961.78,Cool_Humid
20.05,800.0,945.0,Cool_Humid
23.36,800.0,945.0,Cool_Humid
32.86,154.0,995.07,Hot_Dry
23.33,661.7,945.0,Cool_Humid
26.0,309.4,981.36,Cool_Humid
23.89,452.3,962.23,Cool_Humid
30.98,510.0,948.24,Unstable
24.34,373.4,967.73,Cool_Humid
35.0,27.1,1010.61,Hot_Dry
23.0,507.0,935.06,Unstable
40.0,298.9,971.47,Unstable
28.68,34.5,1012.78,Hot_Dry
22.61,426.3,962.57,Cool_Humid
25.55,313.1,979.73,Cool_Humid
21.94,623.0,945.0,Cool_Humid
32.4,248.7,995.0,Hot_Dry
40.0,710.3,928.43,Unstable
23.74,724.5,945.0,Cool_Humid
30.49,166.4,995.0,Hot_Dry
24.59,548.1,946.58,Cool_Humid
31.17,695.7,920.77,Unstable
23.36,200.0,987.38,Cool_Humid
29.42,221.5,995.0,Hot_Dry
32.19,60.4,1009.73,Hot_Dry
20.99,800.0,945.0,Cool_Humid
32.33,233.4,995.0,Hot_Dry
22.12,488.4,958.85,Cool_Humid
37.96,0.2,1019.84,Unstable
29.47,291.3,972.96,Unstable
22.13,516.4,944.58,Unstable
28.73,129.3,1005.1,Hot_Dry
25.5,326.5,971.92,Cool_Humid
31.4,137.4,1001.8,Hot_Dry
20.0,531.3,948.38,Cool_Humid
33.07,229.7,995.0,Hot_Dry
40.0,204.1,989.36,Unstable
21.16,502.0,953.1,Cool_Humid
23.44,472.1,957.7,Cool_Humid
39.68,129.5,972.35,Unstable
25.28,83.5,996.61,Unstable
28.75,189.6,995.0,Hot_Dry
20.0,459.4,961.97,Cool_Humid
25.09,888.3,933.37,Unstable
32.81,673.9,916.34,Unstable
23.31,490.3,954.63,Cool_Humid
21.43,510.9,956.98,Cool_Humid
30.71,95.3,1011.66,Hot_Dry
22.37,200.0,989.06,Cool_Humid
31.28,812.9,926.01,Unstable
21.78,347.5,972.12,Cool_Humid
25.75,567.9,949.74,Cool_Humid
33.92,222.0,995.0,Hot_Dry
29.57,329.7,981.02,Unstable
23.24,538.2,951.43,Cool_Humid
20.0,427.4,961.59,Cool_Humid
38.57,609.7,960.39,Unstable
23.48,427.6,964.87,Cool_Humid
32.43,224.7,995.0,Hot_Dry
20.0,517.7,958.02,Cool_Humid
29.94,178.0,995.95,Hot_Dry
22.95,471.9,955.77,Cool_Humid
31.88,166.6,995.97,Hot_Dry
30.78,170.7,995.0,Hot_Dry
24.41,277.7,980.6,Unstable
21.74,491.7,942.3,Unstable
33.42,239.1,995.0,Hot_Dry
22.34,649.3,945.0,Cool_Humid
23.47,200.0,988.93,Cool_Humid
22.99,400.1,965.93,Cool_Humid
28.24,95.6,1005.08,Hot_Dry
20.0,565.4,948.28,Cool_Humid
30.78,126.4,997.87,Hot_Dry
30.79,528.1,965.31,Unstable
22.53,416.2,967.38,Cool_Humid
36.05,47.1,1014.33,Unstable
33.93,300.0,995.0,Hot_Dry
23.45,634.0,945.0,Cool_Humid
20.02,423.4,978.62,Unstable
32.51,335.9,996.82,Unstable
24.52,457.5,958.54,Cool_Humid
15.0,967.2,900.0,Unstable
33.4,234.6,995.0,Hot_Dry
22.57,430.9,942.28,Unstable
16.7,465.7,948.06,Unstable
21.31,725.5,935.99,Unstable
26.0,335.2,973.46,Cool_Humid
15.41,493.2,950.7,Unstable
35.0,162.9,1002.07,Hot_Dry
24.65,350.8,970.98,Cool_Humid
22.58,200.0,986.62,Cool_Humid
32.45,219.6,995.0,Hot_Dry
22.94,458.2,959.32,Cool_Humid
22.45,246.1,982.07,Cool_Humid
30.79,283.0,995.0,Hot_Dry
22.6,605.5,945.0,Cool_Humid
40.0,193.3,988.97,Unstable
22.74,67.5,1006.93,Unstable
29.71,179.1,998.02,Hot_Dry
31.59,82.2,1002.74,Hot_Dry
20.0,756.8,945.0,Cool_Humid
32.64,446.2,968.36,Unstable
29.6,300.0,995.0,Hot_Dry
33.28,150.0,1000.19,Hot_Dry
21.62,382.5,969.77,Cool_Humid
34.6,0.0,1019.4,Hot_Dry
32.61,95.9,1002.28,Hot_Dry
32.04,224.0,995.0,Hot_Dry
30.56,120.4,1000.16,Hot_Dry
30.07,684.4,941.26,Unstable
34.18,120.5,1001.07,Hot_Dry
30.32,126.7,1000.01,Hot_Dry
31.31,81.9,1002.83,Hot_Dry
23.96,632.2,945.0,Cool_Humid
34.27,585.3,944.14,Unstable
23.02,573.8,945.0,Cool_Humid
21.28,306.7,1010.32,Unstable
25.67,315.1,979.35,Cool_Humid
29.66,176.6,995.07,Hot_Dry
30.75,31.6,1010.63,Hot_Dry
21.55,643.8,945.0,Cool_Humid
22.7,649.2,945.0,Cool_Humid
30.42,174.6,995.0,Hot_Dry
39.7,41.0,1015.82,Unstable
29.63,616.0,941.58,Unstable
28.69,82.3,1008.82,Hot_Dry
25.2,409.0,964.16,Cool_Humid
22.8,280.1,979.94,Cool_Humid
28.61,127.7,998.14,Hot_Dry
32.83,200.8,995.62,Hot_Dry
23.67,531.1,949.62,Cool_Humid
30.76,95.0,1007.65,Hot_Dry
28.13,172.2,996.44,Hot_Dry
24.64,271.2,980.0,Cool_Humid
32.3,193.5,996.44,Hot_Dry
27.06,412.3,963.51,Unstable
20.36,261.4,955.28,Unstable
30.71,74.0,1009.46,Hot_Dry
23.04,426.7,963.32,Cool_Humid
28.24,205.2,995.08,Hot_Dry
32.61,267.4,995.0,Hot_Dry
35.19,416.6,975.47,Unstable
32.42,117.7,1002.14,Hot_Dry
21.37,366.6,969.83,Cool_Humid
21.75,606.7,934.21,Unstable
20.23,950.6,905.35,Unstable
23.23,22.2,1005.16,Unstable
30.13,175.6,998.84,Hot_Dry
29.72,81.1,1007.79,Hot_Dry
25.19,577.4,966.88,Unstable
32.95,50.7,1007.56,Hot_Dry
28.75,204.0,995.0,Hot_Dry
31.31,173.3,990.54,Unstable
20.0,657.5,945.0,Cool_Humid
34.61,820.7,921.58,Unstable
22.25,424.4,959.78,Cool_Humid
34.42,295.8,974.11,Unstable
33.88,207.8,968.73,Unstable
32.11,156.9,997.83,Hot_Dry
36.64,860.5,932.96,Unstable
22.38,382.1,964.52,Cool_Humid
22.11,633.4,945.0,Cool_Humid
28.1,20.8,1012.13,Hot_Dry
25.43,266.7,981.8,Cool_Humid
23.24,924.7,900.0,Unstable
15.0,124.1,1002.29,Unstable
29.03,121.0,997.67,Hot_Dry
29.43,81.6,1007.17,Hot_Dry
25.97,266.6,985.87,Cool_Humid
18.24,416.0,964.54,Unstable
31.88,144.9,996.31,Hot_Dry
19.29,250.2,1016.95,Unstable
31.26,99.4,1009.67,Hot_Dry
30.48,450.4,961.03,Unstable
20.57,592.9,945.0,Cool_Humid
31.77,149.6,998.35,Hot_Dry
31.75,170.8,998.93,Hot_Dry
25.25,520.3,953.57,Cool_Humid
20.44,669.0,945.0,Cool_Humid
28.84,185.2,995.0,Hot_Dry
40.0,748.3,926.53,Unstable
33.42,181.7,996.42,Hot_Dry
28.05,144.7,1000.26,Hot_Dry
33.26,201.1,995.0,Hot_Dry
24.21,792.5,942.57,Unstable
26.35,622.6,946.37,Unstable
36.44,237.6,956.04,Unstable
24.53,800.0,945.0,Cool_Humid
21.24,602.9,945.0,Cool_Humid
22.61,586.6,947.56,Cool_Humid
15.44,317.6,978.39,Unstable
31.83,48.2,1013.22,Hot_Dry
16.84,909.5,913.55,Unstable
21.85,549.0,952.32,Cool_Humid
21.93,470.6,959.12,Cool_Humid
22.46,800.0,945.0,Cool_Humid
20.52,516.3,951.46,Cool_Humid
26.98,296.7,964.18,Unstable
30.81,15.4,1012.66,Hot_Dry
29.42,192.2,995.0,Hot_Dry
24.66,440.4,959.26,Cool_Humid
24.91,580.2,945.0,Cool_Humid
25.54,663.0,945.0,Cool_Humid
40.0,30.8,1012.05,Unstable
15.0,981.6,912.55,Unstable
29.92,100.7,1002.31,Hot_Dry
34.24,153.5,995.28,Hot_Dry
29.99,161.4,998.48,Hot_Dry
23.89,645.7,935.61,Unstable
30.68,64.0,1004.84,Hot_Dry
24.59,246.2,982.99,Cool_Humid
15.0,309.5,1003.54,Unstable
30.1,204.1,995.0,Hot_Dry
24.51,200.0,989.88,Cool_Humid
25.51,385.6,966.59,Cool_Humid
20.81,800.0,945.0,Cool_Humid
31.25,630.7,954.55,Unstable
23.93,170.8,1018.07,Unstable
21.19,200.0,985.72,Cool_Humid
31.98,75.2,1010.6,Hot_Dry
30.84,295.4,995.0,Hot_Dry
15.54,445.7,949.71,Unstable
33.52,19.9,1019.93,Hot_Dry
32.67,154.7,997.73,Hot_Dry
32.46,77.7,1006.08,Hot_Dry
30.53,131.0,1000.18,Hot_Dry
24.64,622.9,945.0,Cool_Humid
31.77,113.2,987.82,Unstable
38.29,293.4,995.56,Unstable
22.31,702.4,941.47,Unstable
21.85,285.7,954.81,Unstable
30.44,179.3,995.0,Hot_Dry
15.0,540.6,936.31,Unstable
29.29,173.3,995.0,Hot_Dry
30.6,181.0,995.3,Hot_Dry
28.86,124.9,1000.52,Hot_Dry
36.48,646.5,935.89,Unstable
22.68,617.6,945.0,Cool_Humid
31.85,207.6,995.0,Hot_Dry
21.09,341.9,974.75,Cool_Humid
40.0,831.2,938.52,Unstable
30.65,224.0,985.2,Unstable
21.28,751.2,945.0,Cool_Humid
35.0,79.2,1006.0,Hot_Dry
30.46,64.3,1011.56,Hot_Dry
28.83,87.4,957.11,Unstable
21.96,491.2,956.01,Cool_Humid
30.31,116.6,1001.78,Hot_Dry
40.0,994.0,903.44,Unstable
20.31,623.4,945.0,Cool_Humid
31.6,125.7,1000.38,Hot_Dry
29.75,836.6,919.06,Unstable
15.0,972.1,900.0,Unstable
32.2,388.7,980.41,Unstable
22.53,539.0,947.69,Cool_Humid
28.17,887.5,914.91,Unstable
20.0,491.4,958.2,Cool_Humid
32.06,169.2,999.35,Hot_Dry
20.0,649.7,945.0,Cool_Humid
24.31,517.0,955.84,Cool_Humid
31.8,154.2,1005.03,Unstable
35.52,584.6,931.98,Unstable
22.62,453.1,960.28,Cool_Humid
34.48,13.0,1009.8,Hot_Dry
22.66,596.3,945.0,Cool_Humid
20.4,678.2,945.0,Cool_Humid
20.47,578.0,949.32,Cool_Humid
21.36,619.8,945.0,Cool_Humid
23.9,712.1,945.0,Cool_Humid
23.5,678.8,917.22,Unstable
35.0,38.9,1013.79,Hot_Dry
26.0,500.5,956.53,Cool_Humid
24.59,474.9,959.9,Cool_Humid
18.06,931.9,900.0,Unstable
22.69,666.3,945.0,Cool_Humid
32.38,96.1,1001.41,Hot_Dry
23.91,408.0,962.74,Cool_Humid
35.0,116.1,1004.14,Hot_Dry
31.95,154.6,995.0,Hot_Dry
35.0,227.3,995.0,Hot_Dry
29.1,75.4,1010.47,Hot_Dry
30.83,136.8,1002.3,Hot_Dry
28.5,104.5,1008.01,Hot_Dry
21.31,561.7,949.82,Cool_Humid
31.84,137.2,1001.16,Hot_Dry
33.16,142.7,997.36,Hot_Dry
29.89,233.4,995.0,Hot_Dry
23.16,318.6,988.42,Unstable
22.39,419.2,962.89,Cool_Humid
23.84,846.1,922.01,Unstable
25.34,245.0,992.08,Unstable
16.67,180.9,981.7,Unstable
21.38,27.0,1014.09,Unstable
27.98,832.4,939.04,Unstable
30.21,103.3,999.17,Hot_Dry
22.54,819.4,943.66,Unstable
25.07,420.6,964.53,Cool_Humid
34.18,155.3,973.53,Unstable
20.88,425.5,961.72,Unstable
15.0,814.1,927.97,Unstable
24.6,395.3,964.87,Cool_Humid
15.0,822.6,909.93,Unstable
31.35,42.1,1014.36,Hot_Dry
29.68,247.3,995.0,Hot_Dry
31.66,138.8,999.22,Hot_Dry
40.0,593.5,951.43,Unstable
30.51,92.8,1003.5,Hot_Dry
31.99,0.0,1010.66,Hot_Dry
19.91,350.1,962.85,Unstable
26.0,405.8,964.94,Cool_Humid
23.43,596.8,945.0,Cool_Humid
32.7,20.8,1013.71,Hot_Dry
20.41,549.0,948.63,Cool_Humid
33.07,895.2,922.52,Unstable
24.21,348.4,975.16,Cool_Humid
31.02,240.1,995.0,Hot_Dry
30.96,163.3,999.26,Hot_Dry
30.18,86.8,1006.15,Hot_Dry
33.79,90.9,1006.43,Hot_Dry
25.66,370.4,968.92,Cool_Humid
23.22,376.3,967.8,Cool_Humid
29.57,161.3,999.91,Hot_Dry
19.73,751.0,923.38,Unstable
15.88,848.0,922.88,Unstable
23.46,651.1,945.0,Cool_Humid
23.64,393.9,966.61,Cool_Humid
32.6,109.1,1006.7,Hot_Dry
31.27,189.5,995.0,Hot_Dry
21.13,739.0,945.0,Cool_Humid
27.93,711.9,954.92,Unstable
30.2,169.2,995.0,Hot_Dry
32.77,259.6,995.0,Hot_Dry
22.7,337.7,976.27,Cool_Humid
20.67,777.4,921.55,Unstable
25.22,464.6,957.29,Cool_Humid
29.26,234.9,995.0,Hot_Dry
37.1,913.7,900.0,Unstable
36.93,218.1,984.97,Unstable
22.35,801.7,903.71,Unstable
39.13,660.1,934.68,Unstable
32.55,185.3,995.38,Hot_Dry
31.17,0.0,1013.46,Hot_Dry
22.66,469.5,956.7,Cool_Humid
34.38,464.3,933.18,Unstable
20.59,607.3,945.0,Cool_Humid
24.96,311.3,967.02,Unstable
37.38,66.4,1015.82,Unstable
25.14,145.5,994.66,Unstable
24.4,586.2,930.58,Unstable
28.9,245.3,995.0,Hot_Dry
21.85,334.4,972.16,Cool_Humid
35.0,135.9,1000.8,Hot_Dry
33.33,23.6,1015.32,Hot_Dry
31.77,221.7,995.0,Hot_Dry
20.47,266.4,984.62,Unstable
20.0,508.7,954.33,Cool_Humid
35.01,965.5,900.0,Unstable
32.67,198.9,995.0,Hot_Dry
33.74,71.3,1005.82,Hot_Dry
23.91,335.6,930.56,Unstable
24.18,200.0,991.78,Cool_Humid
21.61,458.5,960.75,Cool_Humid
30.92,112.5,997.88,Hot_Dry
31.62,14.5,1013.55,Hot_Dry
35.0,129.3,999.83,Hot_Dry
30.36,160.2,999.02,Hot_Dry
18.49,749.4,908.57,Unstable
30.54,115.3,998.75,Hot_Dry
21.68,505.1,953.68,Cool_Humid
24.56,806.9,941.85,Unstable
35.0,174.9,995.0,Hot_Dry
23.14,430.2,963.99,Cool_Humid
36.53,595.5,978.92,Unstable
28.06,230.5,995.0,Hot_Dry
23.63,323.7,986.03,Unstable
31.85,186.3,996.5,Hot_Dry
18.49,284.4,971.73,Unstable
24.27,409.4,961.75,Cool_Humid
33.02,710.9,944.09,Unstable
34.07,167.6,1000.82,Hot_Dry
21.24,800.0,945.0,Cool_Humid
27.06,481.7,961.73,Unstable
32.11,173.0,995.67,Hot_Dry
17.48,985.9,903.97,Unstable
21.24,509.5,951.22,Cool_Humid
31.07,231.9,995.0,Hot_Dry
22.66,510.5,952.78,Cool_Humid
31.04,19.1,1012.42,Hot_Dry
21.39,594.4,945.65,Cool_Humid
20.0,614.6,945.0,Cool_Humid
18.7,622.4,941.98,Unstable
20.28,425.8,959.66,Cool_Humid
23.19,425.4,961.61,Cool_Humid
31.74,67.1,1009.3,Hot_Dry
21.61,566.0,945.59,Cool_Humid
34.18,689.7,938.49,Unstable
35.0,182.3,995.0,Hot_Dry
29.63,158.9,988.6,Unstable
22.74,659.8,945.0,Cool_Humid
33.66,266.5,995.0,Hot_Dry
25.32,485.2,957.52,Cool_Humid
34.17,180.1,995.61,Hot_Dry
34.39,0.0,1016.02,Hot_Dry
22.25,710.5,945.0,Cool_Humid
34.41,213.9,995.0,Hot_Dry
30.23,50.1,1007.58,Hot_Dry
31.29,188.9,995.0,Hot_Dry
22.93,691.3,945.0,Cool_Humid
36.43,745.7,913.42,Unstable
32.09,625.2,923.01,Unstable
20.0,556.6,945.14,Cool_Humid
29.3,135.3,1000.2,Hot_Dry
29.77,183.4,996.36,Hot_Dry
31.04,84.7,1002.35,Hot_Dry
22.23,579.7,928.87,Unstable
35.41,823.2,907.64,Unstable
24.16,904.7,921.02,Unstable
31.55,66.0,1011.3,Hot_Dry
37.42,510.3,941.55,Unstable
32.76,212.0,995.0,Hot_Dry
29.97,94.1,1003.12,Hot_Dry
32.35,149.9,995.0,Hot_Dry
23.19,758.9,945.0,Cool_Humid
33.98,98.2,1003.75,Hot_Dry
31.13,177.9,995.0,Hot_Dry
36.88,485.9,943.58,Unstable
33.24,251.1,995.0,Hot_Dry
17.82,940.6,908.14,Unstable
30.06,226.4,995.0,Hot_Dry
31.74,708.6,915.05,Unstable
33.05,122.3,1000.68,Hot_Dry
32.56,300.0,995.0,Hot_Dry
40.0,390.7,978.35,Unstable
22.46,337.6,992.62,Unstable
23.24,633.4,927.15,Unstable
40.0,807.2,925.85,Unstable
25.11,588.3,947.45,Cool_Humid
15.36,274.5,972.59,Unstable
31.94,315.7,979.47,Unstable
24.8,450.8,961.91,Cool_Humid
21.01,995.1,900.0,Unstable
33.97,355.9,984.53,Unstable
31.59,225.4,995.0,Hot_Dry
30.93,74.2,1004.91,Hot_Dry
30.7,706.1,949.23,Unstable
32.54,133.7,1002.61,Hot_Dry
23.73,394.5,966.08,Cool_Humid
23.39,743.6,945.0,Cool_Humid
28.99,213.0,995.0,Hot_Dry
29.39,228.8,995.0,Hot_Dry
32.8,475.2,965.71,Unstable
33.59,150.5,998.6,Hot_Dry
32.56,269.8,975.78,Unstable
33.65,127.2,1003.16,Hot_Dry
30.46,195.0,995.0,Hot_Dry
22.45,786.8,945.0,Cool_Humid
15.91,64.1,1017.26,Unstable
32.32,137.6,999.64,Hot_Dry
29.01,219.3,995.0,Hot_Dry
23.11,502.1,952.68,Cool_Humid
21.77,800.0,932.4,Unstable
23.38,335.4,975.55,Cool_Humid
35.0,129.7,1002.0,Hot_Dry
32.53,141.1,997.73,Hot_Dry
21.51,838.0,914.33,Unstable
30.23,148.3,998.5,Hot_Dry
25.84,356.8,970.11,Cool_Humid
40.0,236.9,983.85,Unstable
28.49,191.5,996.2,Hot_Dry
30.78,178.7,995.0,Hot_Dry
32.6,253.1,995.0,Hot_Dry
31.54,155.3,997.93,Hot_Dry
15.0,608.5,914.31,Unstable
31.89,97.4,1005.07,Hot_Dry
20.51,225.8,984.04,Unstable
31.65,14.2,1012.73,Hot_Dry
23.57,350.3,969.96,Cool_Humid
31.73,211.1,995.0,Hot_Dry
16.51,273.9,976.72,Unstable
22.35,386.5,966.38,Cool_Humid
36.74,871.3,901.18,Unstable
30.55,215.0,995.0,Hot_Dry
33.07,100.0,1005.05,Hot_Dry
30.93,22.9,1022.92,Unstable
35.0,198.5,995.0,Hot_Dry
29.11,112.1,1002.08,Hot_Dry
31.61,155.6,995.0,Hot_Dry
26.0,395.8,964.87,Cool_Humid
23.32,631.5,945.0,Cool_Humid
20.0,396.2,966.77,Cool_Humid
31.41,59.5,1007.41,Hot_Dry
33.13,951.7,900.0,Unstable
25.3,473.9,956.2,Cool_Humid
39.61,254.9,954.95,Unstable
21.06,471.7,955.8,Cool_Humid
20.6,601.7,947.35,Cool_Humid
25.05,227.8,985.63,Cool_Humid
21.19,583.7,945.21,Cool_Humid
23.26,470.9,960.06,Cool_Humid
15.0,911.7,907.67,Unstable
33.72,102.4,1003.49,Hot_Dry
33.16,140.1,1000.01,Hot_Dry
16.41,959.5,900.0,Unstable
25.36,459.6,949.68,Unstable
25.18,494.6,955.38,Unstable
31.22,138.7,1001.87,Hot_Dry
32.76,103.3,1002.41,Hot_Dry
16.57,822.5,907.99,Unstable
26.0,489.1,956.35,Cool_Humid
21.07,642.0,945.0,Cool_Humid
23.53,567.0,945.56,Cool_Humid
25.18,470.4,967.36,Unstable
31.86,80.0,1005.32,Hot_Dry
21.21,548.4,950.13,Cool_Humid
30.85,179.6,995.0,Hot_Dry
28.6,151.2,995.21,Hot_Dry
31.21,117.4,999.55,Hot_Dry
22.03,776.3,945.0,Cool_Humid
35.72,679.7,952.88,Unstable
26.82,334.1,991.96,Unstable
40.0,641.9,937.01,Unstable
33.39,162.5,995.53,Hot_Dry
15.95,616.5,924.12,Unstable
19.06,639.5,937.65,Unstable
17.44,866.0,916.9,Unstable
32.62,392.2,959.81,Unstable
21.28,290.3,962.78,Unstable
24.57,632.2,931.85,Unstable
31.14,227.7,995.0,Hot_Dry
24.34,899.4,923.34,Unstable
30.16,35.5,1014.42,Hot_Dry
24.61,609.8,945.0,Cool_Humid
24.93,371.0,958.43,Unstable
28.91,129.8,995.36,Hot_Dry
24.55,399.2,963.45,Cool_Humid
24.09,275.2,984.61,Cool_Humid
23.47,800.0,945.0,Cool_Humid
38.83,808.5,920.2,Unstable
22.96,370.0,970.57,Cool_Humid
21.28,784.7,945.0,Cool_Humid
32.52,235.3,995.0,Hot_Dry
22.39,491.0,956.23,Cool_Humid
26.0,394.7,967.15,Cool_Humid
23.21,391.8,968.73,Cool_Humid
21.0,390.8,967.06,Cool_Humid
20.0,691.9,945.0,Cool_Humid
24.67,275.4,979.27,Cool_Humid
22.41,511.5,952.96,Cool_Humid
22.68,388.6,967.42,Cool_Humid
15.0,64.0,990.99,Unstable
39.56,36.3,1006.5,Unstable
35.36,158.9,991.99,Unstable
40.0,864.3,906.84,Unstable
23.45,419.4,961.74,Cool_Humid
16.38,168.6,1002.11,Unstable
26.0,242.2,984.59,Cool_Humid
25.25,733.9,912.35,Unstable
34.48,140.2,973.69,Unstable
22.86,451.0,960.64,Cool_Humid
31.04,146.9,998.14,Hot_Dry
35.0,213.4,995.0,Hot_Dry
24.69,202.9,988.38,Cool_Humid
33.81,57.5,1011.29,Hot_Dry
30.95,84.9,1004.47,Hot_Dry
24.52,439.5,959.78,Cool_Humid
28.93,183.3,995.0,Hot_Dry
35.27,79.2,1010.02,Unstable
32.0,156.0,999.61,Hot_Dry
23.19,543.6,948.05,Cool_Humid
25.04,451.5,959.14,Cool_Humid
30.1,151.9,999.67,Hot_Dry
23.89,477.5,955.12,Cool_Humid
20.23,438.6,957.91,Cool_Humid
33.65,181.7,995.0,Hot_Dry
32.02,60.6,1008.73,Hot_Dry
39.39,65.9,978.07,Unstable
34.49,92.9,994.63,Unstable
28.94,98.0,1001.43,Hot_Dry
30.21,238.2,995.0,Hot_Dry
32.21,0.0,1016.75,Hot_Dry
24.27,482.8,955.28,Cool_Humid
23.64,616.5,945.0,Cool_Humid
23.2,641.5,945.0,Cool_Humid
21.12,334.0,972.95,Cool_Humid
22.79,436.4,960.84,Cool_Humid
21.1,531.0,953.93,Cool_Humid
20.17,334.0,980.25,Unstable
26.99,130.3,994.28,Unstable
32.85,277.5,995.0,Hot_Dry
24.86,311.3,977.08,Cool_Humid
20.95,426.0,962.4,Cool_Humid
35.0,166.9,995.0,Hot_Dry
25.09,295.9,986.99,Unstable
31.15,196.1,995.38,Hot_Dry
21.48,558.4,945.55,Cool_Humid
30.13,633.5,938.54,Unstable
28.53,441.6,955.42,Unstable
34.24,634.2,958.14,Unstable
21.26,637.1,945.0,Cool_Humid
30.69,91.3,1004.41,Hot_Dry
40.0,560.5,928.24,Unstable
40.0,428.8,969.5,Unstable
21.05,41.4,1007.78,Unstable
31.85,152.8,1000.37,Hot_Dry
31.13,300.0,995.0,Hot_Dry
29.89,40.4,1004.04,Unstable
21.81,483.0,954.72,Cool_Humid
29.47,878.8,900.0,Unstable
23.49,604.6,945.0,Cool_Humid
30.18,194.9,995.18,Hot_Dry
31.37,201.2,995.0,Hot_Dry
20.0,458.5,961.21,Cool_Humid
25.34,506.5,949.75,Cool_Humid
31.54,122.7,1004.8,Hot_Dry
30.5,859.6,900.0,Unstable
40.0,337.1,991.13,Unstable
33.69,0.0,1015.96,Hot_Dry
40.0,411.8,984.31,Unstable
24.88,551.2,948.92,Cool_Humid
23.22,486.2,958.19,Cool_Humid
35.0,214.1,995.0,Hot_Dry
29.19,109.8,1005.62,Hot_Dry
33.86,192.3,1002.38,Unstable
27.88,919.4,905.82,Unstable
32.89,186.6,995.0,Hot_Dry
22.91,767.4,945.0,Cool_Humid
30.4,974.0,900.0,Unstable
22.94,964.7,900.0,Unstable
21.07,538.5,951.55,Cool_Humid
20.63,482.2,949.37,Unstable
25.29,351.0,971.97,Cool_Humid
23.05,399.0,964.57,Cool_Humid
21.4,552.5,945.0,Cool_Humid
31.39,247.0,995.0,Hot_Dry
26.13,634.6,916.58,Unstable
20.0,656.0,945.0,Cool_Humid
23.67,366.4,967.77,Cool_Humid
24.08,646.8,945.0,Cool_Humid
26.1,323.6,967.35,Unstable
20.31,531.3,950.55,Cool_Humid
21.75,581.4,933.47,Unstable
21.35,470.6,961.29,Cool_Humid
31.25,247.6,995.0,Hot_Dry
20.0,665.2,945.0,Cool_Humid
30.71,152.3,999.12,Hot_Dry
15.0,925.7,903.72,Unstable
25.72,200.0,988.57,Cool_Humid
31.12,300.0,995.0,Hot_Dry
22.56,200.0,989.44,Cool_Humid
23.62,528.0,949.95,Cool_Humid
21.97,200.0,992.1,Cool_Humid
33.1,140.3,995.0,Hot_Dry
31.28,148.5,996.84,Hot_Dry
33.73,876.7,915.1,Unstable
32.35,361.2,991.72,Unstable
33.25,202.7,995.0,Hot_Dry
23.7,960.6,900.0,Unstable
28.63,171.3,995.63,Hot_Dry
32.12,220.9,995.0,Hot_Dry
20.0,713.1,945.0,Cool_Humid
24.14,405.3,965.66,Cool_Humid
40.0,247.0,984.15,Unstable
23.85,528.8,955.88,Cool_Humid
39.4,404.2,996.71,Unstable
22.99,351.7,980.83,Unstable
25.48,652.2,953.03,Unstable
33.92,750.2,909.98,Unstable
19.61,644.9,939.48,Unstable
40.0,223.5,992.83,Unstable
32.27,58.1,1013.4,Hot_Dry
26.0,339.4,970.59,Cool_Humid
32.46,107.8,1003.2,Hot_Dry
40.0,709.9,939.89,Unstable
24.1,919.6,900.0,Unstable
34.93,123.3,1003.19,Hot_Dry
21.29,372.7,977.29,Unstable
22.9,485.4,955.85,Cool_Humid
26.69,477.7,935.76,Unstable
33.03,64.7,1011.27,Hot_Dry
24.93,359.0,970.28,Cool_Humid
20.0,570.8,946.96,Cool_Humid
31.98,265.8,978.22,Unstable
21.45,430.1,964.54,Cool_Humid
30.96,109.5,1005.63,Hot_Dry
16.66,925.7,905.4,Unstable
24.85,281.4,978.75,Cool_Humid
22.77,288.2,980.31,Cool_Humid
20.7,722.6,941.62,Unstable
21.44,294.1,980.57,Cool_Humid
20.81,347.7,972.98,Cool_Humid
30.03,182.3,995.0,Hot_Dry
24.58,800.0,945.0,Cool_Humid
25.39,528.9,948.18,Cool_Humid
22.05,661.0,945.0,Cool_Humid
31.1,610.9,945.56,Unstable
21.39,341.2,973.33,Cool_Humid
31.61,73.2,1006.82,Hot_Dry
34.55,105.8,1005.03,Hot_Dry
